,timestamp,x,y,z
0,1456704054358492,-1.7175869164466945e-05,1.8748802384171296e-05,-1.4787382191791364e-05
1,1456704054374493,0.0020937060877443403,0.003989791899792972,0.0013954549829035903
2,1456704054397494,0.003992132493692927,0.007530964107569461,0.002927248298535761
3,1456704054420024,0.0054881604694748815,0.01029328691803401,0.00463228484452255
4,1456704054434513,0.006444571485448433,0.01207318815777344,0.0064685012548527845
5,1456704054457509,0.006804025684342745,0.012824675366779864,0.00828615042530033
6,1456704054479510,0.0066155488654092804,0.012635196669369473,0.009841867127772214
7,1456704054519058,0.006040512969036599,0.011688656906997238,0.010847907195311889
8,1456704054521056,0.005316937715662138,0.010232990581122882,0.011060798789635158
9,1456704054532524,0.004684826403733262,0.008551382661772997,0.010388231281895057
10,1456704054554526,0.004304057402854215,0.006924241474256572,0.008960689019803611
11,1456704054578526,0.004207184780880473,0.005575230588869428,0.007115463123138427
12,1456704054592527,0.004314411789848557,0.004615899362208763,0.005288110158719219
13,1456704054636540,0.004502203684996154,0.004021077761709372,0.0038627560238640715
14,1456704054644541,0.0046811825007899745,0.003658760075471288,0.0030518477284709605
15,1456704054656542,0.004832431927547027,0.0033642143457949915,0.0028517153881708547
16,1456704054674738,0.004983665134302703,0.0030183472430498617,0.003080892497867826
17,1456704054697666,0.005151837490651628,0.0025914786661365087,0.003477260612429211
18,1456704054712546,0.005299922933789489,0.0021397701334898538,0.003811099087927509
19,1456704054735431,0.00534007082726585,0.0017668453164674455,0.003965603051284725
20,1456704054758477,0.005179085257424387,0.0015733014377097975,0.003953844363220131
21,1456704054772107,0.004772530213422104,0.0016156322129124738,0.003877461801054118
22,1456704054795365,0.004152487816771546,0.0018892596065586452,0.0038599961785749323
23,1456704054818410,0.0034186793235789215,0.0023382868262577794,0.0039869071612678685
24,1456704054831619,0.0027063141105258255,0.002880548280558086,0.0042677909252042965
25,1456704054854621,0.0021477620696214667,0.0034304251493906777,0.004627066916711756
26,1456704054877623,0.0018383392273492603,0.003909763892326249,0.004928597149951091
27,1456704054891623,0.001813520026591577,0.004251215257106737,0.005031816672166342
28,1456704054915128,0.0020438044749601643,0.004403811344851601,0.0048578816883540895
29,1456704054937635,0.002448236337510135,0.004343450074540475,0.004431504359727067
30,1456704054953637,0.002920910624161495,0.004081267803201644,0.003874861542420816
31,1456704054974638,0.003361193549908015,0.0036615237663377067,0.003358368358460769
32,1456704054997639,0.0036980477358816866,0.0031479040957084494,0.0030367150887187404
33,1456704055013912,0.003901323116002736,0.0026055606736277563,0.003001936069200401
34,1456704055034651,0.003977671798867384,0.0020889696455004348,0.003270292207093938
35,1456704055064653,0.003954328439688827,0.001641218792659385,0.0037981770524345717
36,1456704055073653,0.003859782921427606,0.0013020912490561787,0.004507659966629809
37,1456704055094654,0.0037145397582870037,0.0011165205898276726,0.005305433362204783
38,1456704055118378,0.003540828463160701,0.001135606695960497,0.006097415206990342
39,1456704055134384,0.0033841035716390853,0.0014070782768073535,0.006814574093734533
40,1456704055155383,0.0033239860782735223,0.001956290100762702,0.007453625696133016
41,1456704055178446,0.0034557190145674175,0.002762852775053209,0.0081050213805083
42,1456704055194367,0.003844629802328698,0.003743832153595245,0.00892409580944067
43,1456704055215171,0.0044771107304693225,0.004757643300898001,0.010030798375027876
44,1456704055238183,0.005238115299701597,0.005635739681145716,0.01138713409683993
45,1456704055254385,0.005934875400513576,0.006232362235780181,0.012741747690115707
46,1456704055274186,0.006362757717201064,0.006467425578500449,0.013699896425900221
47,1456704055298187,0.006382797684089709,0.006338454137243704,0.013891183824178933
48,1456704055314187,0.005970768876562643,0.005897601547720436,0.01313830457143675
49,1456704055334200,0.00521580198430343,0.005214362419169209,0.01153440562440466
50,1456704055358201,0.004279261894352073,0.004352980436859834,0.009401555669616295
51,1456704055374203,0.003344295364135381,0.0033794956071593538,0.007168021032242245
52,1456704055394203,0.0025796642161506284,0.002390075676197241,0.005228230404006689
53,1456704055418224,0.0021202193435581346,0.0015383803175546976,0.003841337507423254
54,1456704055434232,0.0020524776985141762,0.001041780004239084,0.0030986048955373357
55,1456704055454234,0.0023977365583413906,0.0011560320824007247,0.0029553600878331134
56,1456704055478234,0.003098767256282996,0.0021164278798455004,0.0032934980801724097
57,1456704055500236,0.004023304067445318,0.004052681478664655,0.003973164463289013
58,1456704055514236,0.004992382516286707,0.006900971826534966,0.00485030164946214
59,1456704055537253,0.005830314888487895,0.01035259383062625,0.005764677755658737
60,1456704055559255,0.0064207786841177774,0.01387644303807251,0.006523966697850217
61,1456704055574371,0.006743703564500203,0.016826116154741808,0.0069154861194223845
62,1456704055597257,0.006871715109588593,0.018608478907667397,0.006764293727429935
63,1456704055619769,0.006928345117683544,0.01886601536658123,0.006024752555649062
64,1456704055635284,0.007033644505684202,0.01761041669167257,0.004857857622322179
65,1456704055658290,0.007262666867806137,0.015243580242996754,0.003635983183085696
66,1456704055680287,0.007625031187067538,0.01243357481252817,0.0028456983457527426
67,1456704055695288,0.008063348671394856,0.00988063974965619,0.0029136659677860863
68,1456704055718808,0.008468508763866865,0.00807492105805383,0.004026138105059892
69,1456704055740370,0.008707932873394731,0.007159914074705775,0.006023019160182778
70,1456704055762316,0.008659682294581545,0.006955553195118398,0.00842093903900311
71,1456704055778371,0.008249407796217623,0.007105723086280492,0.010568293128805369
72,1456704055800370,0.007490635920924119,0.007261453220501428,0.011874100777763356
73,1456704055816381,0.006519570539665944,0.007217327980604442,0.012009806245151158
74,1456704055838485,0.005601456819532366,0.006960852599490061,0.010995492251452467
75,1456704055860492,0.005084178834533401,0.006639665638546994,0.00915181154460434
76,1456704055875336,0.005292625392632955,0.006480233255242402,0.006972581406238357
77,1456704055899337,0.006389751563661017,0.0066974136735215946,0.004992924134803598
78,1456704055920352,0.008263976467769957,0.007421372003261123,0.00369165821707737
79,1456704055935366,0.010514006305365498,0.008649619792507128,0.0034184818478127867
80,1456704055958362,0.012568590995935037,0.010223422603629058,0.004321271399299691
81,1456704055979364,0.013905679679772784,0.011838229048630184,0.006277017546849129
82,1456704055995393,0.014270157398941193,0.013111345593517582,0.008869810974786013
83,1456704056027222,0.013783231448223176,0.013712758028940602,0.011466871735262927
84,1456704056039707,0.012890935375040187,0.013513864897037724,0.013401662722437029
85,1456704056055505,0.012173128577660756,0.012674013688468117,0.014202057889572002
86,1456704056078507,0.012093851590992888,0.011608130234905563,0.013752126669432901
87,1456704056102509,0.012800290031428324,0.010840208596340599,0.012300446642723124
88,1456704056116035,0.014056425163769126,0.010799302042059006,0.010320310704822313
89,1456704056138617,0.0153384632617532,0.011635348865594185,0.008312317039329
90,1456704056160618,0.016054695898770063,0.013126793708900058,0.006652365633643494
91,1456704056176619,0.01580072359324758,0.014727579838151025,0.0055371046900741005
92,1456704056198620,0.014533694406841154,0.015754868283098647,0.005016232787963671
93,1456704056220220,0.012577228098805165,0.015652487158247436,0.005063446815121638
94,1456704056235437,0.010458210806950686,0.01421190964968364,0.005632418423996968
95,1456704056258437,0.008669225131587991,0.011643943941363472,0.0066645076590910535
96,1456704056279438,0.007480250711866015,0.008478300609265311,0.008051216181477116
97,1456704056295473,0.006881340909074499,0.005364453860581245,0.009589578451524467
98,1456704056319244,0.006659212444321528,0.002884309908922726,0.010980063564304813
99,1456704056340474,0.006542544618175045,0.0014481892176230805,0.011892965236258811
100,1456704056356255,0.006331516242937196,0.0012719987576110465,0.012083517198176966
101,1456704056378396,0.005957712472797281,0.002384824168932278,0.011496513783039005
102,1456704056402397,0.005468138314059014,0.00462453296332536,0.01029488681561899
103,1456704056416152,0.0049629580856538486,0.007626023262753664,0.008786128731698522
104,1456704056453418,0.004530864888931229,0.010845391955911653,0.0072877798173231235
105,1456704056461416,0.004216596204196184,0.013659914338817298,0.006016174241858301
106,1456704056476417,0.00402880109419516,0.015537711567036509,0.005060626482279216
107,1456704056498421,0.003972731817569665,0.01621241661466246,0.004439306235887226
108,1456704056521937,0.00408670067880174,0.015775180875060784,0.004180988474386412
109,1456704056542454,0.004468434489400218,0.014637870098864924,0.004370218257954711
110,1456704056559447,0.0052807313926885755,0.013395093004421179,0.005122538003110216
111,1456704056581449,0.0067213527871102415,0.0126492135155687,0.006499673699857854
112,1456704056595464,0.008945803143510869,0.01284283667539893,0.008414421026109595
113,1456704056619012,0.011958968975458402,0.01412409636303026,0.0105896656251523
114,1456704056641483,0.015529131241002483,0.016287057571237048,0.0126083417456161
115,1456704056655484,0.019186207585491503,0.018834834991678505,0.014036866687543316
116,1456704056678485,0.022324547534485033,0.021159869777509305,0.014565127409688794
117,1456704056701486,0.02437050681604992,0.022763471783391602,0.014105439753141234
118,1456704056724007,0.02494672028293603,0.023415766515779396,0.012818607218583696
119,1456704056738508,0.023977153714382807,0.023196326303726263,0.011061598405891679
120,1456704056761509,0.021700329224013673,0.02241051901601882,0.009270994106432454
121,1456704056782550,0.018583122786689565,0.021421283803624302,0.007818415133049702
122,1456704056798511,0.015167272387786729,0.020474637297826198,0.006892831147313706
123,1456704056822031,0.011918340451383855,0.019611196691408688,0.006458160624392874
124,1456704056843007,0.009141455774476927,0.01870924982457642,0.006301261419546493
125,1456704056858945,0.006977813943893909,0.01761520085699889,0.0061474827628872014
126,1456704056881734,0.005447522153001444,0.016261706167133717,0.005793918971017289
127,1456704056903011,0.004495988660661076,0.014701703709369688,0.005200456286441973
128,1456704056919486,0.0040243400645848,0.013062154910452347,0.004496584578736164
129,1456704056941758,0.003907199330582291,0.01147123475793984,0.0039069357549635555
130,1456704056962761,0.004007211254136878,0.010009332498630006,0.0036409261396891223
131,1456704056978779,0.004191808454713022,0.008704727896804872,0.0038021059390355464
132,1456704057008762,0.004353087226257806,0.007565554939127473,0.004353782742579705
133,1456704057022771,0.004426971687085622,0.006618758993936481,0.005148793874144759
134,1456704057038778,0.004404255020782839,0.005924145353472441,0.006002573990298016
135,1456704057061780,0.004327663975572048,0.005550791628350025,0.0067673527047137265
136,1456704057082781,0.004274211558299169,0.005528998913932547,0.00736720603822696
137,1456704057099019,0.004326265128156965,0.00580769615268064,0.00778341746297393
138,1456704057122237,0.004539092278984749,0.006247674468832887,0.008015342181646522
139,1456704057142329,0.004917758263561734,0.006661045609545599,0.008055502444316605
140,1456704057158192,0.005414304501423609,0.006875910330217029,0.007901154169910128
141,1456704057180193,0.005943390713033766,0.006789005854256768,0.007591769171781296
142,1456704057202199,0.0064041292140819195,0.00638276583631696,0.007235798113954783
143,1456704057218709,0.006700563504286106,0.00570989892192513,0.006992400942935588
144,1456704057240227,0.0067633183715943585,0.004864079838861663,0.007007385973758501
145,1456704057262387,0.006571998516353798,0.003954452078643202,0.007339636531924734
146,1456704057279228,0.006165580192586277,0.003092548066625888,0.007921529515793375
147,1456704057301350,0.0056277102107862055,0.002389449433142269,0.008574133926533412
148,1456704057323185,0.0050517389558019385,0.0019520450891176197,0.009071109986780616
149,1456704057339384,0.004507580862357512,0.001865644142754916,0.009226316168471036
150,1456704057361149,0.004030477644528508,0.0021604913553265738,0.00896608475093761
151,1456704057384351,0.0036330374990549926,0.002776897548406284,0.0083480178760238
152,1456704057399353,0.0033236913098466502,0.003553993738313209,0.007516867430511779
153,1456704057428859,0.0031123856728821836,0.0042604583744685785,0.006627305374787273
154,1456704057443362,0.0029998785125248104,0.004664872405946932,0.005779347383101311
155,1456704057458363,0.0029647888249572933,0.004620784599830834,0.004996475618061643
156,1456704057481365,0.002964330763372468,0.0041291790997241935,0.004249235077023999
157,1456704057504377,0.0029513197066879807,0.003347030506566127,0.0035063849577638595
158,1456704057519155,0.002897400411334906,0.002535565859698803,0.002785480826371783
159,1456704057540989,0.002809353504985889,0.001971574247656161,0.0021761013246693805
160,1456704057563990,0.0027289099360999465,0.001858757740639271,0.0018223812394885317
161,1456704057579131,0.0027131625819194136,0.0022683052304198993,0.0018701392467061946
162,1456704057601256,0.0028016609757131974,0.0031219834656324922,0.0023991840233001218
163,1456704057624356,0.002985272226538289,0.004218547738228914,0.0033709279700785103
164,1456704057639000,0.0031958315592364147,0.005294270694031004,0.004622037682474711
165,1456704057661003,0.0033293781211160313,0.006099818402486255,0.00591922997963737
166,1456704057684003,0.003298145387815276,0.006473739344086993,0.007057815508816618
167,1456704057699040,0.0030853843355320857,0.006396515209601169,0.007952216263923118
168,1456704057721030,0.0027691240897118434,0.006009559096335857,0.0086575713048108
169,1456704057744038,0.002496665320145532,0.005582254128498415,0.009296995925928439
170,1456704057765044,0.0024207392146399676,0.005421354780795896,0.00993479257465674
171,1456704057781050,0.002628975897536589,0.005744695372489482,0.010484939256892192
172,1456704057804041,0.003099934244472133,0.006568845439663016,0.010733042335566559
173,1456704057819103,0.003706834487221126,0.007669025230028202,0.010475990589472498
174,1456704057841086,0.0042717596452782735,0.008651681020315946,0.009694324220536198
175,1456704057864087,0.00465150511647159,0.009135617911999187,0.008637961624940224
176,1456704057885117,0.0048181987135817814,0.008974130509985648,0.007758881297632494
177,1456704057901301,0.004895113455426982,0.008399406838776088,0.0075214473899035865
178,1456704057924298,0.005125347388665897,0.007982693363091552,0.008187945590635862
179,1456704057944843,0.005780882246167407,0.008397782612489716,0.009682926580327407
180,1456704057961555,0.007048985522653641,0.010094856409006123,0.01160311814072482
181,1456704057984558,0.008945713881315943,0.013049434925827821,0.013378567848316904
182,1456704058004784,0.011290823391609644,0.016713095751296227,0.014515358550410582
183,1456704058021115,0.013745743240703665,0.02019521119813626,0.014795519946477886
184,1456704058043805,0.015893285183349252,0.022603622807434796,0.01432704242805829
185,1456704058064807,0.01733363137314239,0.023400807869245237,0.013428788957951692
186,1456704058080808,0.01777480748929723,0.022612202053727545,0.012434117565806346
187,1456704058118023,0.017102710377464803,0.02077796542042149,0.011533004460011173
188,1456704058125292,0.015421353041474973,0.01866567675050536,0.01073268571588222
189,1456704058140752,0.013046574004661932,0.01689710618886299,0.009936940502978183
190,1456704058163754,0.010432324786848687,0.01569244129603139,0.009074823901460824
191,1456704058185037,0.00803987410593848,0.014855868873471975,0.008189978081154826
192,1456704058200756,0.006205300389969933,0.013974787702769626,0.0074378368582389155
193,1456704058224364,0.0050634923513594,0.01269023438911483,0.00700168255040334
194,1456704058244857,0.004546569907068488,0.010886137786969376,0.006986706004007005
195,1456704058260853,0.004440060056117965,0.008723067066933094,0.007355431497286954
196,1456704058283853,0.004471922646330202,0.006536572108818984,0.007933786043801275
197,1456704058306878,0.004408521650576286,0.004674975250646664,0.00847478042284836
198,1456704058321154,0.004127206476934497,0.0033593157718738603,0.008742225361509117
199,1456704058343663,0.003639559053903156,0.0026219058499786967,0.008578566406244091
200,1456704058366664,0.003060236277760819,0.00233356977936697,0.007941234599382441
201,1456704058388664,0.002540999643484956,0.0022865631622801755,0.006910335120027735
202,1456704058403665,0.002200963180473261,0.002284063153970598,0.005670606028441746
203,1456704058426961,0.0020799125436842467,0.002201198926297849,0.004463051500015272
204,1456704058440281,0.0021295830811803476,0.002008406275002971,0.0035101549958612855
205,1456704058464282,0.002242934463909235,0.0017642282408209902,0.002941149295750895
206,1456704058486402,0.002306600965572652,0.0015864579358002026,0.0027542388828216036
207,1456704058500404,0.0022527478151208396,0.0016079058760365057,0.002837280215382848
208,1456704058524075,0.002087984292237043,0.0019256951621576502,0.003038023388793376
209,1456704058546378,0.0018878084703395656,0.002559221223471594,0.0032481586914406267
210,1456704058560402,0.0017609244863580308,0.0034323061076156495,0.003457208066059223
211,1456704058583380,0.0018015966998828552,0.0043857966822482735,0.00374890600746861
212,1456704058606397,0.0020521223183657274,0.0052161165298718485,0.004243973823112311
213,1456704058620673,0.0024899442263943993,0.005730739928337617,0.005019146716908364
214,1456704058643485,0.0030417311080616466,0.00580902647778516,0.006042555157982405
215,1456704058666486,0.003616251750023586,0.00545073907095411,0.007161105818270733
216,1456704058680494,0.0041391219783920505,0.004790630574185551,0.00815359133432646
217,1456704058703487,0.004568566587596056,0.004065706815678899,0.008824002762965353
218,1456704058727345,0.004882354703171482,0.003541389567785355,0.00907896211115793
219,1456704058740576,0.0050503668271858594,0.0034213285349260596,0.008946912412231271
220,1456704058763578,0.005022002112690352,0.003773050410358469,0.00854672558721477
221,1456704058786579,0.00474549668616503,0.0044986112185478365,0.00804375249545782
222,1456704058807585,0.004208713711005228,0.0053671553667835265,0.007611290658551329
223,1456704058824119,0.003473124987958211,0.006101870020826552,0.007384616596306345
224,1456704058846613,0.0026763598059286364,0.006485358444277699,0.007402828946721953
225,1456704058867613,0.0019971685126428033,0.0064367236716502295,0.007568854847508955
226,1456704058883650,0.0015962882611576163,0.006030361385152391,0.0076698893745966714
227,1456704058906651,0.0015581001921442384,0.005455346908488083,0.007467942107600509
228,1456704058928122,0.0018582791883530773,0.004936215541346102,0.006820236709088558
229,1456704058943677,0.002372811415840152,0.004646397125332161,0.005766558665586647
230,1456704058966643,0.0029279311120266474,0.0046479547241467765,0.0045423372119654006
231,1456704058987889,0.0033742318320806254,0.004883702434155614,0.003515623185679497
232,1456704059003840,0.0036551704824938857,0.00522511007699004,0.0030704536932173575
233,1456704059027388,0.0038361131813515067,0.00554891730114148,0.0034687212802525136
234,1456704059047982,0.004073697038794406,0.005799285316462234,0.0047327444818093005
235,1456704059063983,0.0045347957824797315,0.0060036940840144555,0.006596452519429099
236,1456704059094246,0.005301760489129613,0.00623789250178984,0.008557306179647894
237,1456704059107983,0.006309641004767911,0.006560289156529358,0.010022218826023731
238,1456704059124309,0.00734974454698719,0.006952723200915086,0.010499264160340905
239,1456704059145960,0.008145545754732654,0.007305950870769691,0.009768594379334061
240,1456704059168082,0.008469008933713806,0.0074644320382103065,0.007978392300372217
241,1456704059184192,0.00823946964163035,0.0073054750174828785,0.005638654193111899
242,1456704059206194,0.0075570010400652435,0.006805719464244086,0.0035102552839144834
243,1456704059228448,0.006662529931100405,0.006064616790125785,0.0024091318408487284
